timestamp,TorqueReductASRSlow,TorqueIncreaseMSR,TorqueReductASRFast,TorqueReductASRSlowValidData,TorqueIncreaseMSRValidData,TorqueReductASRFastValidData,ABSActive,MSRActive,ASRActive,VDCSysFailSts,VDCActive,VehicleSpeedVSOSig,VehicleSpeedVSOSigFailSts,BrakeInterventionSts,StandStillSts,AEB_InterventionType,CMMTASensSts,CMMInterventionAck
1589449621.24787,99.96000000000001,4.704000000000001,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.2572906,99.96000000000001,5.096,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.2675836,99.96000000000001,5.488,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.2761333,99.96000000000001,5.88,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.2870052,99.96000000000001,0.0,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.2961302,99.96000000000001,0.392,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.3066652,99.96000000000001,0.784,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.3161275,99.96000000000001,1.1760000000000002,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.3264203,99.96000000000001,1.568,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.3361294,99.96000000000001,1.96,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.34662,99.96000000000001,2.3520000000000003,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.3561258,99.96000000000001,2.744,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.3664148,99.96000000000001,3.136,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.3761232,99.96000000000001,3.528,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.3866045,99.96000000000001,3.92,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.3961418,99.96000000000001,4.312,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.4066665,99.96000000000001,4.704000000000001,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.416121,99.96000000000001,5.096,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.4264095,99.96000000000001,5.488,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.4361227,99.96000000000001,5.88,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.4464157,99.96000000000001,0.0,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.4561226,99.96000000000001,0.392,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.4664059,99.96000000000001,0.784,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.4761193,99.96000000000001,1.1760000000000002,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.4864883,99.96000000000001,1.568,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.4961236,99.96000000000001,1.96,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.5064466,99.96000000000001,2.3520000000000003,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.5161269,99.96000000000001,2.744,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.5264072,99.96000000000001,3.136,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.5361142,99.96000000000001,3.528,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.5465152,99.96000000000001,3.92,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.5561678,99.96000000000001,4.312,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.5664651,99.96000000000001,4.704000000000001,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.576214,99.96000000000001,5.096,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.5864515,99.96000000000001,5.488,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.5961907,99.96000000000001,5.88,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.6064653,99.96000000000001,0.0,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.616138,99.96000000000001,0.392,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.6265984,99.96000000000001,0.784,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.6372695,99.96000000000001,1.1760000000000002,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.6475644,99.96000000000001,1.568,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.6572688,99.96000000000001,1.96,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.66756,99.96000000000001,2.3520000000000003,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.6772768,99.96000000000001,2.744,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.687608,99.96000000000001,3.136,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.6961043,99.96000000000001,3.528,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.7076123,99.96000000000001,3.92,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.7172763,99.96000000000001,4.312,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.7275581,99.96000000000001,4.704000000000001,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.7361064,99.96000000000001,5.096,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.7475502,99.96000000000001,5.488,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.7565408,99.96000000000001,5.88,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.7673705,99.96000000000001,0.0,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.777401,99.96000000000001,0.392,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
