timestamp,CruiseControlOnOffSts,SetSwitch,AcceleratorSts,DeceleratorSts,ResumeSwitch,CruiseControlFailSts,CruiseControlValidData,BCMFpsConfirm,CruiseControlDataIntegrity,CrankRequestSts,BrakePedalSwitchNCSts,BrakePedalSwitchNOSts,BCMCmdMsgCounter,BCMFpsFailSts,BCMFpsCommand,TurnIndicatorSts,BrakePedalSwitchNCFailSts,BrakePedalSwitchNOFailSts,SpeedLimiterOnOffSts
1589449625.5839207,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449625.5939066,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449625.6039183,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449625.6139522,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449625.6241887,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449625.6339414,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449625.6439893,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449625.6540272,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449625.664013,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449625.6742756,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449625.6840413,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449625.6940393,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449625.704043,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449625.7140567,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449625.7241673,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449625.734006,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449625.744448,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449625.7547348,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449625.7648282,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449625.774696,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449625.783921,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449625.793941,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449625.8039167,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449625.8139186,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449625.8239124,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449625.8339157,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449625.8439193,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449625.8539371,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449625.863909,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449625.873931,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449625.8839195,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449625.8939092,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449625.903933,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449625.9139447,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449625.9240885,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449625.9339159,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449625.9439118,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449625.9539456,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449625.9639153,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449625.9739072,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449625.9839156,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449625.9941816,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449626.0042164,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449626.0141943,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449626.024208,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449626.0341895,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449626.0441892,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449626.0542111,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449626.064147,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449626.0742269,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449626.0842552,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449626.0942252,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449626.1042309,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449626.1142685,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449626.1242962,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449626.1341698,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449626.1442533,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449626.1539476,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449626.1639173,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449626.1739414,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449626.183912,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449626.1939158,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449626.2039156,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449626.2139094,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449626.223917,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449626.2339804,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449626.2439563,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449626.2539375,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449626.2639391,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449626.273937,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449626.2839575,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449626.2940195,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449626.304009,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449626.314015,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449626.3240387,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449626.334108,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449626.3440437,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449626.3540738,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449626.3640115,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449626.3740215,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449626.384022,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449626.393996,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449626.4039755,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449626.4139674,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449626.4239411,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449626.4339504,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449626.4439185,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449626.4539623,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449626.4639082,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449626.473932,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449626.4839346,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449626.4939063,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449626.5039194,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449626.513909,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449626.5239167,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449626.5339882,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449626.543954,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449626.553948,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449626.5639057,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449626.5739157,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449626.58396,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449626.593906,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449626.6039195,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449626.6139433,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449626.6239352,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449626.633996,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449626.6439204,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449626.6539483,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449626.663914,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449626.6739526,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449626.683995,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449626.693937,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449626.7039087,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449626.7139184,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449626.7239163,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449626.7340147,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449626.7439435,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449626.7539146,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449626.7639163,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449626.7739322,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449626.7839966,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449626.7939985,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449626.803908,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449626.813918,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449626.82392,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449626.8339987,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449626.8439193,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449626.853949,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449626.8639088,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449626.8739367,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449626.8840714,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449626.8939552,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449626.903999,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449626.9140248,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449626.9240866,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449626.9340303,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449626.9440436,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449626.9540834,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449626.9640112,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449626.974011,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449626.9840188,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449626.9939754,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449627.0043373,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449627.0141442,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449627.0241938,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449627.0345197,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449627.044143,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449627.0541408,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449627.0643625,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449627.0742066,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449627.084186,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449627.0945866,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449627.1041443,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449627.11414,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449627.1244879,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449627.1341438,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449627.144165,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449627.1544828,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449627.1641445,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449627.1744585,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449627.1844602,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449627.1943507,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449627.2041426,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449627.2144165,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449627.224272,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449627.2339144,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449627.2441056,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449627.2539456,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449627.2639086,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449627.2739065,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449627.28394,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449627.2939167,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449627.3039083,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449627.3139381,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449627.32391,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449627.333906,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449627.3439124,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449627.353971,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449627.3644588,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449627.3741467,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449627.3841844,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449627.394485,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449627.4041488,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449627.4141467,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449627.4244583,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449627.4341881,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449627.4441469,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449627.4546714,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449627.4641533,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449627.4741971,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449627.4841928,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449627.4941733,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449627.5041454,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449627.5144103,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449627.524186,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449627.5341818,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449627.5444822,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449627.5541034,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449627.5640311,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449627.5740309,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449627.5840347,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449627.5939972,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449627.604477,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449627.6139672,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449627.623919,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449627.6339169,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449627.6439695,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449627.653942,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449627.66391,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449627.6739578,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449627.6839194,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449627.6939821,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449627.7039099,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449627.7139397,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449627.7239075,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449627.7342973,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449627.7441764,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449627.7541463,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449627.7641454,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449627.774481,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449627.7841868,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449627.7941446,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449627.804701,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449627.814275,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449627.824245,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449627.8344648,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449627.8439188,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449627.8539343,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449627.8639178,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449627.873916,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449627.8839097,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449627.8939195,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449627.903914,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449627.9139519,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449627.9244754,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449627.9339178,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449627.9439116,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449627.954073,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449627.9639165,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449627.9739122,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449627.9848619,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449627.993916,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449628.0039067,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449628.0139198,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449628.0239096,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449628.0339153,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449628.0439532,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449628.0539138,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449628.0639184,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449628.0739064,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449628.0839202,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449628.093938,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449628.1039565,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449628.1139822,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449628.123984,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449628.134,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449628.1440578,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449628.1540766,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449628.164091,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449628.174097,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449628.184041,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449628.194041,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449628.2040195,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449628.2139993,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449628.223977,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449628.233959,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449628.2439468,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449628.2539337,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449628.2639093,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449628.2739313,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449628.283919,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449628.293943,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449628.3039174,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449628.3139112,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449628.323919,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449628.333917,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449628.3439126,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449628.3540154,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449628.3639178,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449628.3746896,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449628.3839219,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449628.393916,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449628.4041343,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449628.4139202,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449628.423946,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449628.4339178,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449628.4439094,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449628.453974,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449628.4639184,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449628.4739065,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449628.483936,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449628.4939342,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449628.5039587,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449628.5140097,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
